,word,emotion,association
110065,savanna,trust,0
110066,save,anger,0
110067,save,anticipation,0
110068,save,disgust,0
110069,save,fear,0
110070,save,joy,1
110071,save,negative,0
110072,save,positive,1
110073,save,sadness,0
110074,save,surprise,0
110075,save,trust,1
110076,saving,anger,0
110077,saving,anticipation,0
110078,saving,disgust,0
110079,saving,fear,0
110080,saving,joy,0
110081,saving,negative,0
110082,saving,positive,0
110083,saving,sadness,0
110084,saving,surprise,0
110085,saving,trust,0
110086,savings,anger,0
110087,savings,anticipation,0
110088,savings,disgust,0
110089,savings,fear,0
110090,savings,joy,0
110091,savings,negative,0
110092,savings,positive,1
110093,savings,sadness,0
110094,savings,surprise,0
110095,savings,trust,0
110096,savor,anger,0
110097,savor,anticipation,1
110098,savor,disgust,1
110099,savor,fear,0
110100,savor,joy,1
110101,savor,negative,0
110102,savor,positive,1
110103,savor,sadness,1
110104,savor,surprise,0
110105,savor,trust,1
110106,savory,anger,0
110107,savory,anticipation,0
110108,savory,disgust,0
110109,savory,fear,0
110110,savory,joy,0
110111,savory,negative,0
110112,savory,positive,1
110113,savory,sadness,0
110114,savory,surprise,0
110115,savory,trust,0
110116,savvy,anger,0
110117,savvy,anticipation,0
110118,savvy,disgust,0
110119,savvy,fear,0
110120,savvy,joy,0
110121,savvy,negative,0
110122,savvy,positive,1
110123,savvy,sadness,0
110124,savvy,surprise,0
110125,savvy,trust,0
110126,sawdust,anger,0
110127,sawdust,anticipation,0
110128,sawdust,disgust,0
110129,sawdust,fear,0
110130,sawdust,joy,0
110131,sawdust,negative,0
110132,sawdust,positive,0
110133,sawdust,sadness,0
110134,sawdust,surprise,0
110135,sawdust,trust,0
110136,sax,anger,0
110137,sax,anticipation,0
110138,sax,disgust,0
110139,sax,fear,0
110140,sax,joy,0
110141,sax,negative,0
110142,sax,positive,0
110143,sax,sadness,0
110144,sax,surprise,0
110145,sax,trust,0
110146,saxophone,anger,0
110147,saxophone,anticipation,0
110148,saxophone,disgust,0
110149,saxophone,fear,0
110150,saxophone,joy,0
110151,saxophone,negative,0
110152,saxophone,positive,0
110153,saxophone,sadness,0
110154,saxophone,surprise,0
110155,saxophone,trust,0
110156,scab,anger,0
110157,scab,anticipation,0
110158,scab,disgust,0
110159,scab,fear,0
110160,scab,joy,0
110161,scab,negative,1
110162,scab,positive,0
110163,scab,sadness,0
110164,scab,surprise,0
110165,scab,trust,0
110166,scabbard,anger,0
110167,scabbard,anticipation,0
110168,scabbard,disgust,0
110169,scabbard,fear,0
110170,scabbard,joy,0
110171,scabbard,negative,0
110172,scabbard,positive,0
110173,scabbard,sadness,0
110174,scabbard,surprise,0
110175,scabbard,trust,0
110176,scaffold,anger,0
110177,scaffold,anticipation,0
110178,scaffold,disgust,0
110179,scaffold,fear,1
110180,scaffold,joy,0
110181,scaffold,negative,1
110182,scaffold,positive,0
110183,scaffold,sadness,0
110184,scaffold,surprise,0
110185,scaffold,trust,0
110186,scaffolding,anger,0
110187,scaffolding,anticipation,0
110188,scaffolding,disgust,0
110189,scaffolding,fear,0
110190,scaffolding,joy,0
110191,scaffolding,negative,0
110192,scaffolding,positive,0
110193,scaffolding,sadness,0
110194,scaffolding,surprise,0
110195,scaffolding,trust,0
110196,scale,anger,0
110197,scale,anticipation,0
110198,scale,disgust,0
110199,scale,fear,0
110200,scale,joy,0
110201,scale,negative,0
110202,scale,positive,0
110203,scale,sadness,0
110204,scale,surprise,0
110205,scale,trust,0
110206,scales,anger,0
110207,scales,anticipation,0
110208,scales,disgust,0
110209,scales,fear,0
110210,scales,joy,0
110211,scales,negative,0
110212,scales,positive,0
110213,scales,sadness,0
110214,scales,surprise,0
110215,scales,trust,0
110216,scallop,anger,0
110217,scallop,anticipation,0
110218,scallop,disgust,0
110219,scallop,fear,0
110220,scallop,joy,0
110221,scallop,negative,0
110222,scallop,positive,0
110223,scallop,sadness,0
110224,scallop,surprise,0
110225,scallop,trust,0
110226,scalp,anger,0
110227,scalp,anticipation,0
110228,scalp,disgust,0
110229,scalp,fear,0
110230,scalp,joy,0
110231,scalp,negative,0
110232,scalp,positive,0
110233,scalp,sadness,0
110234,scalp,surprise,0
110235,scalp,trust,0
110236,scalpel,anger,0
110237,scalpel,anticipation,0
110238,scalpel,disgust,0
110239,scalpel,fear,1
110240,scalpel,joy,0
110241,scalpel,negative,1
110242,scalpel,positive,0
110243,scalpel,sadness,0
110244,scalpel,surprise,0
110245,scalpel,trust,0
110246,scaly,anger,0
110247,scaly,anticipation,0
110248,scaly,disgust,0
110249,scaly,fear,0
110250,scaly,joy,0
110251,scaly,negative,1
110252,scaly,positive,0
110253,scaly,sadness,0
110254,scaly,surprise,0
110255,scaly,trust,0
110256,scan,anger,0
110257,scan,anticipation,0
110258,scan,disgust,0
110259,scan,fear,0
110260,scan,joy,0
110261,scan,negative,0
110262,scan,positive,0
110263,scan,sadness,0
110264,scan,surprise,0
110265,scan,trust,0
110266,scandal,anger,0
110267,scandal,anticipation,0
110268,scandal,disgust,0
110269,scandal,fear,1
110270,scandal,joy,0
110271,scandal,negative,1
110272,scandal,positive,0
110273,scandal,sadness,0
110274,scandal,surprise,0
110275,scandal,trust,0
110276,scandalous,anger,1
110277,scandalous,anticipation,0
110278,scandalous,disgust,0
110279,scandalous,fear,0
110280,scandalous,joy,0
110281,scandalous,negative,1
110282,scandalous,positive,0
110283,scandalous,sadness,0
110284,scandalous,surprise,0
110285,scandalous,trust,0
110286,scanty,anger,0
110287,scanty,anticipation,0
110288,scanty,disgust,0
110289,scanty,fear,0
110290,scanty,joy,0
110291,scanty,negative,1
110292,scanty,positive,0
110293,scanty,sadness,0
110294,scanty,surprise,0
110295,scanty,trust,0
110296,scape,anger,0
110297,scape,anticipation,0
110298,scape,disgust,0
110299,scape,fear,0
110300,scape,joy,0
110301,scape,negative,0
110302,scape,positive,0
110303,scape,sadness,0
110304,scape,surprise,0
110305,scape,trust,0
110306,scapegoat,anger,1
110307,scapegoat,anticipation,0
110308,scapegoat,disgust,0
110309,scapegoat,fear,1
110310,scapegoat,joy,0
110311,scapegoat,negative,1
110312,scapegoat,positive,0
110313,scapegoat,sadness,0
110314,scapegoat,surprise,0
110315,scapegoat,trust,0
110316,scar,anger,1
110317,scar,anticipation,0
110318,scar,disgust,1
110319,scar,fear,1
110320,scar,joy,0
110321,scar,negative,1
110322,scar,positive,0
110323,scar,sadness,1
110324,scar,surprise,0
110325,scar,trust,0
110326,scarab,anger,0
110327,scarab,anticipation,0
110328,scarab,disgust,0
110329,scarab,fear,0
110330,scarab,joy,0
110331,scarab,negative,0
110332,scarab,positive,0
110333,scarab,sadness,0
110334,scarab,surprise,0
110335,scarab,trust,0
110336,scarce,anger,0
110337,scarce,anticipation,0
110338,scarce,disgust,0
110339,scarce,fear,1
110340,scarce,joy,0
110341,scarce,negative,1
110342,scarce,positive,0
110343,scarce,sadness,1
110344,scarce,surprise,0
110345,scarce,trust,0
110346,scarcely,anger,0
110347,scarcely,anticipation,0
110348,scarcely,disgust,0
110349,scarcely,fear,0
110350,scarcely,joy,0
110351,scarcely,negative,1
110352,scarcely,positive,0
110353,scarcely,sadness,1
110354,scarcely,surprise,0
110355,scarcely,trust,0
110356,scarcity,anger,1
110357,scarcity,anticipation,0
110358,scarcity,disgust,0
110359,scarcity,fear,1
110360,scarcity,joy,0
110361,scarcity,negative,1
110362,scarcity,positive,0
110363,scarcity,sadness,1
110364,scarcity,surprise,0
110365,scarcity,trust,0
110366,scare,anger,1
110367,scare,anticipation,1
110368,scare,disgust,0
110369,scare,fear,1
110370,scare,joy,0
110371,scare,negative,1
110372,scare,positive,0
110373,scare,sadness,0
110374,scare,surprise,1
110375,scare,trust,0
110376,scarecrow,anger,0
110377,scarecrow,anticipation,0
110378,scarecrow,disgust,0
110379,scarecrow,fear,1
110380,scarecrow,joy,0
110381,scarecrow,negative,1
110382,scarecrow,positive,1
110383,scarecrow,sadness,0
110384,scarecrow,surprise,0
110385,scarecrow,trust,0
110386,scarf,anger,0
110387,scarf,anticipation,0
110388,scarf,disgust,0
110389,scarf,fear,0
110390,scarf,joy,0
110391,scarf,negative,0
110392,scarf,positive,0
110393,scarf,sadness,0
110394,scarf,surprise,0
110395,scarf,trust,0
110396,scarlet,anger,0
110397,scarlet,anticipation,0
110398,scarlet,disgust,0
110399,scarlet,fear,0
110400,scarlet,joy,0
110401,scarlet,negative,0
110402,scarlet,positive,0
110403,scarlet,sadness,0
110404,scarlet,surprise,0
110405,scarlet,trust,0
110406,scatter,anger,0
110407,scatter,anticipation,0
110408,scatter,disgust,0
110409,scatter,fear,0
110410,scatter,joy,0
110411,scatter,negative,0
110412,scatter,positive,0
110413,scatter,sadness,0
110414,scatter,surprise,0
110415,scatter,trust,0
110416,scattered,anger,0
110417,scattered,anticipation,0
110418,scattered,disgust,0
110419,scattered,fear,0
110420,scattered,joy,0
110421,scattered,negative,0
110422,scattered,positive,0
110423,scattered,sadness,0
110424,scattered,surprise,0
110425,scattered,trust,0
110426,scattering,anger,0
110427,scattering,anticipation,0
110428,scattering,disgust,0
110429,scattering,fear,0
110430,scattering,joy,0
110431,scattering,negative,0
110432,scattering,positive,0
110433,scattering,sadness,0
110434,scattering,surprise,0
110435,scattering,trust,0
110436,scavenger,anger,0
110437,scavenger,anticipation,0
110438,scavenger,disgust,0
110439,scavenger,fear,0
110440,scavenger,joy,0
110441,scavenger,negative,1
110442,scavenger,positive,0
110443,scavenger,sadness,0
110444,scavenger,surprise,0
110445,scavenger,trust,0
110446,scene,anger,0
110447,scene,anticipation,0
110448,scene,disgust,0
110449,scene,fear,0
110450,scene,joy,0
110451,scene,negative,0
110452,scene,positive,0
110453,scene,sadness,0
110454,scene,surprise,0
110455,scene,trust,0
110456,scenery,anger,0
110457,scenery,anticipation,0
110458,scenery,disgust,0
110459,scenery,fear,0
110460,scenery,joy,0
110461,scenery,negative,0
110462,scenery,positive,0
110463,scenery,sadness,0
110464,scenery,surprise,0
110465,scenery,trust,0
110466,scenic,anger,0
110467,scenic,anticipation,0
110468,scenic,disgust,0
110469,scenic,fear,0
110470,scenic,joy,0
110471,scenic,negative,0
110472,scenic,positive,0
110473,scenic,sadness,0
110474,scenic,surprise,0
110475,scenic,trust,0
110476,scent,anger,0
110477,scent,anticipation,0
110478,scent,disgust,0
110479,scent,fear,0
110480,scent,joy,0
110481,scent,negative,0
110482,scent,positive,0
110483,scent,sadness,0
110484,scent,surprise,0
110485,scent,trust,0
110486,sceptical,anger,0
110487,sceptical,anticipation,0
110488,sceptical,disgust,0
110489,sceptical,fear,0
110490,sceptical,joy,0
110491,sceptical,negative,0
110492,sceptical,positive,0
110493,sceptical,sadness,0
110494,sceptical,surprise,0
110495,sceptical,trust,1
110496,scepticism,anger,0
110497,scepticism,anticipation,0
110498,scepticism,disgust,0
110499,scepticism,fear,0
110500,scepticism,joy,0
110501,scepticism,negative,0
110502,scepticism,positive,0
110503,scepticism,sadness,0
110504,scepticism,surprise,0
110505,scepticism,trust,0
110506,schematic,anger,0
110507,schematic,anticipation,0
110508,schematic,disgust,0
110509,schematic,fear,0
110510,schematic,joy,0
110511,schematic,negative,0
110512,schematic,positive,0
110513,schematic,sadness,0
110514,schematic,surprise,0
110515,schematic,trust,0
110516,scheme,anger,0
110517,scheme,anticipation,0
110518,scheme,disgust,0
110519,scheme,fear,0
110520,scheme,joy,0
110521,scheme,negative,1
110522,scheme,positive,0
110523,scheme,sadness,0
110524,scheme,surprise,0
110525,scheme,trust,0
110526,schism,anger,1
110527,schism,anticipation,0
110528,schism,disgust,0
110529,schism,fear,0
110530,schism,joy,0
110531,schism,negative,1
110532,schism,positive,0
110533,schism,sadness,0
110534,schism,surprise,0
110535,schism,trust,0
110536,schizophrenia,anger,1
110537,schizophrenia,anticipation,0
110538,schizophrenia,disgust,1
110539,schizophrenia,fear,1
110540,schizophrenia,joy,0
110541,schizophrenia,negative,1
110542,schizophrenia,positive,0
110543,schizophrenia,sadness,1
110544,schizophrenia,surprise,0
110545,schizophrenia,trust,0
110546,scholar,anger,0
110547,scholar,anticipation,0
110548,scholar,disgust,0
110549,scholar,fear,0
110550,scholar,joy,0
110551,scholar,negative,0
110552,scholar,positive,1
110553,scholar,sadness,0
110554,scholar,surprise,0
110555,scholar,trust,0
110556,scholarly,anger,0
110557,scholarly,anticipation,0
110558,scholarly,disgust,0
110559,scholarly,fear,0
110560,scholarly,joy,0
110561,scholarly,negative,0
110562,scholarly,positive,0
110563,scholarly,sadness,0
110564,scholarly,surprise,0
110565,scholarly,trust,0
110566,scholarship,anger,0
110567,scholarship,anticipation,0
110568,scholarship,disgust,0
110569,scholarship,fear,0
110570,scholarship,joy,1
110571,scholarship,negative,0
110572,scholarship,positive,1
110573,scholarship,sadness,0
110574,scholarship,surprise,0
110575,scholarship,trust,0
110576,school,anger,0
110577,school,anticipation,0
110578,school,disgust,0
110579,school,fear,0
110580,school,joy,0
110581,school,negative,0
110582,school,positive,0
110583,school,sadness,0
110584,school,surprise,0
110585,school,trust,1
110586,schoolboy,anger,0
110587,schoolboy,anticipation,0
110588,schoolboy,disgust,0
110589,schoolboy,fear,0
110590,schoolboy,joy,0
110591,schoolboy,negative,0
110592,schoolboy,positive,0
110593,schoolboy,sadness,0
110594,schoolboy,surprise,0
110595,schoolboy,trust,0
110596,schooling,anger,0
110597,schooling,anticipation,0
110598,schooling,disgust,0
110599,schooling,fear,0
110600,schooling,joy,0
110601,schooling,negative,0
110602,schooling,positive,0
110603,schooling,sadness,0
110604,schooling,surprise,0
110605,schooling,trust,0
110606,schoolmaster,anger,0
110607,schoolmaster,anticipation,0
110608,schoolmaster,disgust,0
110609,schoolmaster,fear,0
110610,schoolmaster,joy,0
110611,schoolmaster,negative,0
110612,schoolmaster,positive,0
110613,schoolmaster,sadness,0
110614,schoolmaster,surprise,0
110615,schoolmaster,trust,0
110616,schooner,anger,0
110617,schooner,anticipation,0
110618,schooner,disgust,0
110619,schooner,fear,0
110620,schooner,joy,0
110621,schooner,negative,0
110622,schooner,positive,0
110623,schooner,sadness,0
110624,schooner,surprise,0
110625,schooner,trust,0
110626,sciatica,anger,0
110627,sciatica,anticipation,0
110628,sciatica,disgust,0
110629,sciatica,fear,0
110630,sciatica,joy,0
110631,sciatica,negative,1
110632,sciatica,positive,0
110633,sciatica,sadness,0
110634,sciatica,surprise,0
110635,sciatica,trust,0
110636,science,anger,0
110637,science,anticipation,0
110638,science,disgust,0
110639,science,fear,0
110640,science,joy,0
110641,science,negative,0
110642,science,positive,0
110643,science,sadness,0
110644,science,surprise,0
110645,science,trust,0
110646,scientific,anger,0
110647,scientific,anticipation,0
110648,scientific,disgust,0
110649,scientific,fear,0
110650,scientific,joy,0
110651,scientific,negative,0
110652,scientific,positive,1
110653,scientific,sadness,0
110654,scientific,surprise,0
110655,scientific,trust,1
110656,scientist,anger,0
110657,scientist,anticipation,1
110658,scientist,disgust,0
110659,scientist,fear,0
110660,scientist,joy,0
110661,scientist,negative,0
110662,scientist,positive,1
110663,scientist,sadness,0
110664,scientist,surprise,0
110665,scientist,trust,1
110666,scintilla,anger,0
110667,scintilla,anticipation,0
110668,scintilla,disgust,0
110669,scintilla,fear,0
110670,scintilla,joy,0
110671,scintilla,negative,0
110672,scintilla,positive,1
110673,scintilla,sadness,0
110674,scintilla,surprise,0
110675,scintilla,trust,0
110676,scintillation,anger,0
110677,scintillation,anticipation,0
110678,scintillation,disgust,0
110679,scintillation,fear,0
110680,scintillation,joy,0
110681,scintillation,negative,0
110682,scintillation,positive,0
110683,scintillation,sadness,0
110684,scintillation,surprise,0
110685,scintillation,trust,0
110686,scintillator,anger,0
110687,scintillator,anticipation,0
110688,scintillator,disgust,0
110689,scintillator,fear,0
110690,scintillator,joy,0
110691,scintillator,negative,0
110692,scintillator,positive,0
110693,scintillator,sadness,0
110694,scintillator,surprise,0
110695,scintillator,trust,0
110696,scion,anger,0
110697,scion,anticipation,0
110698,scion,disgust,0
110699,scion,fear,0
110700,scion,joy,0
110701,scion,negative,0
110702,scion,positive,0
110703,scion,sadness,0
110704,scion,surprise,0
110705,scion,trust,0
110706,scissors,anger,0
110707,scissors,anticipation,0
110708,scissors,disgust,0
110709,scissors,fear,0
110710,scissors,joy,0
110711,scissors,negative,0
110712,scissors,positive,0
110713,scissors,sadness,0
110714,scissors,surprise,0
110715,scissors,trust,0
110716,scoff,anger,1
110717,scoff,anticipation,0
110718,scoff,disgust,1
110719,scoff,fear,0
110720,scoff,joy,0
110721,scoff,negative,1
110722,scoff,positive,0
110723,scoff,sadness,0
110724,scoff,surprise,0
110725,scoff,trust,0
110726,scold,anger,1
110727,scold,anticipation,0
110728,scold,disgust,1
110729,scold,fear,1
110730,scold,joy,0
110731,scold,negative,1
110732,scold,positive,0
110733,scold,sadness,1
110734,scold,surprise,0
110735,scold,trust,0
110736,scolding,anger,1
110737,scolding,anticipation,0
110738,scolding,disgust,0
110739,scolding,fear,0
110740,scolding,joy,0
110741,scolding,negative,1
110742,scolding,positive,0
110743,scolding,sadness,0
110744,scolding,surprise,0
110745,scolding,trust,0
110746,scoop,anger,0
110747,scoop,anticipation,0
110748,scoop,disgust,0
110749,scoop,fear,0
110750,scoop,joy,0
110751,scoop,negative,0
110752,scoop,positive,0
110753,scoop,sadness,0
110754,scoop,surprise,0
110755,scoop,trust,0
110756,scope,anger,0
110757,scope,anticipation,0
110758,scope,disgust,0
110759,scope,fear,0
110760,scope,joy,0
110761,scope,negative,0
110762,scope,positive,0
110763,scope,sadness,0
110764,scope,surprise,0
110765,scope,trust,0
110766,scorching,anger,1
110767,scorching,anticipation,0
110768,scorching,disgust,0
110769,scorching,fear,0
110770,scorching,joy,0
110771,scorching,negative,1
110772,scorching,positive,0
110773,scorching,sadness,0
110774,scorching,surprise,0
110775,scorching,trust,0
110776,score,anger,0
110777,score,anticipation,1
110778,score,disgust,0
110779,score,fear,0
110780,score,joy,1
110781,score,negative,0
110782,score,positive,1
110783,score,sadness,0
110784,score,surprise,1
110785,score,trust,0
110786,scores,anger,0
110787,scores,anticipation,0
110788,scores,disgust,0
110789,scores,fear,0
110790,scores,joy,0
110791,scores,negative,0
110792,scores,positive,0
110793,scores,sadness,0
110794,scores,surprise,0
110795,scores,trust,0
110796,scorn,anger,1
110797,scorn,anticipation,0
110798,scorn,disgust,0
110799,scorn,fear,0
110800,scorn,joy,0
110801,scorn,negative,1
110802,scorn,positive,0
110803,scorn,sadness,0
110804,scorn,surprise,0
110805,scorn,trust,0
110806,scorpion,anger,1
110807,scorpion,anticipation,0
110808,scorpion,disgust,1
110809,scorpion,fear,1
110810,scorpion,joy,0
110811,scorpion,negative,1
110812,scorpion,positive,0
110813,scorpion,sadness,0
110814,scorpion,surprise,1
110815,scorpion,trust,0
110816,scotch,anger,0
110817,scotch,anticipation,0
110818,scotch,disgust,0
110819,scotch,fear,0
110820,scotch,joy,0
110821,scotch,negative,1
110822,scotch,positive,0
110823,scotch,sadness,0
110824,scotch,surprise,0
110825,scotch,trust,0
110826,scoundrel,anger,1
110827,scoundrel,anticipation,0
110828,scoundrel,disgust,1
110829,scoundrel,fear,1
110830,scoundrel,joy,0
110831,scoundrel,negative,1
110832,scoundrel,positive,0
110833,scoundrel,sadness,0
110834,scoundrel,surprise,0
110835,scoundrel,trust,1
110836,scour,anger,0
110837,scour,anticipation,0
110838,scour,disgust,0
110839,scour,fear,0
110840,scour,joy,0
110841,scour,negative,0
110842,scour,positive,0
110843,scour,sadness,0
110844,scour,surprise,0
110845,scour,trust,0
110846,scourge,anger,1
110847,scourge,anticipation,0
110848,scourge,disgust,0
110849,scourge,fear,1
110850,scourge,joy,0
110851,scourge,negative,1
110852,scourge,positive,0
110853,scourge,sadness,1
110854,scourge,surprise,0
110855,scourge,trust,0
110856,scout,anger,0
110857,scout,anticipation,0
110858,scout,disgust,0
110859,scout,fear,0
110860,scout,joy,0
110861,scout,negative,0
110862,scout,positive,0
110863,scout,sadness,0
110864,scout,surprise,0
110865,scout,trust,0
110866,scrabble,anger,0
110867,scrabble,anticipation,0
110868,scrabble,disgust,0
110869,scrabble,fear,0
110870,scrabble,joy,0
110871,scrabble,negative,0
110872,scrabble,positive,0
110873,scrabble,sadness,0
110874,scrabble,surprise,0
110875,scrabble,trust,0
110876,scramble,anger,0
110877,scramble,anticipation,0
110878,scramble,disgust,0
110879,scramble,fear,0
110880,scramble,joy,0
110881,scramble,negative,0
110882,scramble,positive,0
110883,scramble,sadness,0
110884,scramble,surprise,0
110885,scramble,trust,0
110886,scrambling,anger,0
110887,scrambling,anticipation,0
110888,scrambling,disgust,0
110889,scrambling,fear,0
110890,scrambling,joy,0
110891,scrambling,negative,1
110892,scrambling,positive,0
110893,scrambling,sadness,0
110894,scrambling,surprise,0
110895,scrambling,trust,0
110896,scrape,anger,0
110897,scrape,anticipation,0
110898,scrape,disgust,0
110899,scrape,fear,0
110900,scrape,joy,0
110901,scrape,negative,0
110902,scrape,positive,0
110903,scrape,sadness,0
110904,scrape,surprise,0
110905,scrape,trust,0
110906,scrapie,anger,1
110907,scrapie,anticipation,0
110908,scrapie,disgust,0
110909,scrapie,fear,1
110910,scrapie,joy,0
110911,scrapie,negative,1
110912,scrapie,positive,0
110913,scrapie,sadness,1
110914,scrapie,surprise,0
110915,scrapie,trust,0
110916,scraping,anger,0
110917,scraping,anticipation,0
110918,scraping,disgust,0
110919,scraping,fear,0
110920,scraping,joy,0
110921,scraping,negative,0
110922,scraping,positive,0
110923,scraping,sadness,0
110924,scraping,surprise,0
110925,scraping,trust,0
110926,scratch,anger,0
110927,scratch,anticipation,0
110928,scratch,disgust,0
110929,scratch,fear,0
110930,scratch,joy,0
110931,scratch,negative,0
110932,scratch,positive,0
110933,scratch,sadness,0
110934,scratch,surprise,0
110935,scratch,trust,0
110936,scream,anger,1
110937,scream,anticipation,0
110938,scream,disgust,1
110939,scream,fear,1
110940,scream,joy,0
110941,scream,negative,1
110942,scream,positive,0
110943,scream,sadness,0
110944,scream,surprise,1
110945,scream,trust,0
110946,screaming,anger,1
110947,screaming,anticipation,0
110948,screaming,disgust,1
110949,screaming,fear,1
110950,screaming,joy,0
110951,screaming,negative,1
110952,screaming,positive,0
110953,screaming,sadness,0
110954,screaming,surprise,0
110955,screaming,trust,0
110956,screech,anger,0
110957,screech,anticipation,0
110958,screech,disgust,0
110959,screech,fear,1
110960,screech,joy,0
110961,screech,negative,1
110962,screech,positive,0
110963,screech,sadness,0
110964,screech,surprise,1
110965,screech,trust,0
110966,screen,anger,0
110967,screen,anticipation,0
110968,screen,disgust,0
110969,screen,fear,0
110970,screen,joy,0
110971,screen,negative,0
110972,screen,positive,0
110973,screen,sadness,0
110974,screen,surprise,0
110975,screen,trust,0
110976,screwdriver,anger,0
110977,screwdriver,anticipation,0
110978,screwdriver,disgust,0
110979,screwdriver,fear,0
110980,screwdriver,joy,0
110981,screwdriver,negative,0
110982,screwdriver,positive,0
110983,screwdriver,sadness,0
110984,screwdriver,surprise,0
110985,screwdriver,trust,0
110986,screwed,anger,1
110987,screwed,anticipation,0
110988,screwed,disgust,0
110989,screwed,fear,0
110990,screwed,joy,0
110991,screwed,negative,1
110992,screwed,positive,0
110993,screwed,sadness,0
110994,screwed,surprise,0
110995,screwed,trust,0
110996,scribble,anger,0
110997,scribble,anticipation,0
110998,scribble,disgust,0
110999,scribble,fear,0
111000,scribble,joy,0
111001,scribble,negative,0
111002,scribble,positive,0
111003,scribble,sadness,0
111004,scribble,surprise,0
111005,scribble,trust,0
111006,scribe,anger,0
111007,scribe,anticipation,0
111008,scribe,disgust,0
111009,scribe,fear,0
111010,scribe,joy,0
111011,scribe,negative,0
111012,scribe,positive,1
111013,scribe,sadness,0
111014,scribe,surprise,0
111015,scribe,trust,0
111016,scrimmage,anger,0
111017,scrimmage,anticipation,0
111018,scrimmage,disgust,0
111019,scrimmage,fear,0
111020,scrimmage,joy,0
111021,scrimmage,negative,1
111022,scrimmage,positive,0
111023,scrimmage,sadness,0
111024,scrimmage,surprise,1
111025,scrimmage,trust,0
111026,scrip,anger,0
111027,scrip,anticipation,0
111028,scrip,disgust,0
111029,scrip,fear,0
111030,scrip,joy,0
111031,scrip,negative,0
111032,scrip,positive,0
111033,scrip,sadness,0
111034,scrip,surprise,0
111035,scrip,trust,0
111036,script,anger,0
111037,script,anticipation,0
111038,script,disgust,0
111039,script,fear,0
111040,script,joy,0
111041,script,negative,0
111042,script,positive,1
111043,script,sadness,0
111044,script,surprise,0
111045,script,trust,0
111046,scriptural,anger,0
111047,scriptural,anticipation,0
111048,scriptural,disgust,0
111049,scriptural,fear,0
111050,scriptural,joy,0
111051,scriptural,negative,0
111052,scriptural,positive,0
111053,scriptural,sadness,0
111054,scriptural,surprise,0
111055,scriptural,trust,0
111056,scripture,anger,0
111057,scripture,anticipation,0
111058,scripture,disgust,0
111059,scripture,fear,0
111060,scripture,joy,0
111061,scripture,negative,0
111062,scripture,positive,0
111063,scripture,sadness,0
111064,scripture,surprise,0
111065,scripture,trust,1
111066,scroll,anger,0
111067,scroll,anticipation,0
111068,scroll,disgust,0
111069,scroll,fear,0
111070,scroll,joy,0
111071,scroll,negative,0
111072,scroll,positive,0
111073,scroll,sadness,0
111074,scroll,surprise,0
111075,scroll,trust,0
111076,scrub,anger,0
111077,scrub,anticipation,0
111078,scrub,disgust,1
111079,scrub,fear,0
111080,scrub,joy,0
111081,scrub,negative,1
111082,scrub,positive,0
111083,scrub,sadness,0
111084,scrub,surprise,0
111085,scrub,trust,0
111086,scrumptious,anger,0
111087,scrumptious,anticipation,0
111088,scrumptious,disgust,0
111089,scrumptious,fear,0
111090,scrumptious,joy,0
111091,scrumptious,negative,0
111092,scrumptious,positive,1
111093,scrumptious,sadness,0
111094,scrumptious,surprise,0
111095,scrumptious,trust,0
111096,scrupulous,anger,0
111097,scrupulous,anticipation,0
111098,scrupulous,disgust,0
111099,scrupulous,fear,0
111100,scrupulous,joy,0
111101,scrupulous,negative,0
111102,scrupulous,positive,0
111103,scrupulous,sadness,0
111104,scrupulous,surprise,0
111105,scrupulous,trust,0
111106,scrutinize,anger,0
111107,scrutinize,anticipation,1
111108,scrutinize,disgust,0
111109,scrutinize,fear,0
111110,scrutinize,joy,0
111111,scrutinize,negative,1
111112,scrutinize,positive,0
111113,scrutinize,sadness,0
111114,scrutinize,surprise,0
111115,scrutinize,trust,0
111116,scrutiny,anger,0
111117,scrutiny,anticipation,0
111118,scrutiny,disgust,0
111119,scrutiny,fear,0
111120,scrutiny,joy,0
111121,scrutiny,negative,1
111122,scrutiny,positive,0
111123,scrutiny,sadness,0
111124,scrutiny,surprise,0
111125,scrutiny,trust,0
111126,sculptor,anger,0
111127,sculptor,anticipation,0
111128,sculptor,disgust,0
111129,sculptor,fear,0
111130,sculptor,joy,0
111131,sculptor,negative,0
111132,sculptor,positive,0
111133,sculptor,sadness,0
111134,sculptor,surprise,0
111135,sculptor,trust,0
111136,sculpture,anger,0
111137,sculpture,anticipation,0
111138,sculpture,disgust,0
111139,sculpture,fear,0
111140,sculpture,joy,0
111141,sculpture,negative,0
111142,sculpture,positive,1
111143,sculpture,sadness,0
111144,sculpture,surprise,0
111145,sculpture,trust,0
111146,sculptured,anger,0
111147,sculptured,anticipation,0
111148,sculptured,disgust,0
111149,sculptured,fear,0
111150,sculptured,joy,0
111151,sculptured,negative,0
111152,sculptured,positive,0
111153,sculptured,sadness,0
111154,sculptured,surprise,0
111155,sculptured,trust,0
111156,scum,anger,0
111157,scum,anticipation,0
111158,scum,disgust,1
111159,scum,fear,0
111160,scum,joy,0
111161,scum,negative,1
111162,scum,positive,0
111163,scum,sadness,0
111164,scum,surprise,0
111165,scum,trust,0
111166,sea,anger,0
111167,sea,anticipation,0
111168,sea,disgust,0
